X1,X2,X3,X4,X5,X6,Y1,Y2,Y3,Y4,Y5,Y6,Z1,Z2,Z3,Z4,Z5,Z6,Label
0.179,0.179,0.179,0.179,0.168,0.168,0.169,0.169,0.169,0.169,0.161,0.161,0.218,0.218,0.218,0.218,0.188,0.188,0
0.179,0.179,0.179,0.168,0.168,0.168,0.169,0.169,0.169,0.161,0.161,0.161,0.218,0.218,0.218,0.188,0.188,0.188,0
0.179,0.179,0.168,0.168,0.168,0.168,0.169,0.169,0.161,0.161,0.161,0.161,0.218,0.218,0.188,0.188,0.188,0.188,0
0.179,0.168,0.168,0.168,0.168,0.168,0.169,0.161,0.161,0.161,0.161,0.161,0.218,0.188,0.188,0.188,0.188,0.188,0
0.168,0.168,0.168,0.168,0.168,0.169,0.161,0.161,0.161,0.161,0.161,0.174,0.188,0.188,0.188,0.188,0.188,0.215,0
0.168,0.168,0.168,0.168,0.169,0.169,0.161,0.161,0.161,0.161,0.174,0.174,0.188,0.188,0.188,0.188,0.215,0.215,0
0.168,0.168,0.168,0.169,0.169,0.169,0.161,0.161,0.161,0.174,0.174,0.174,0.188,0.188,0.188,0.215,0.215,0.215,0
0.168,0.168,0.169,0.169,0.169,0.169,0.161,0.161,0.174,0.174,0.174,0.174,0.188,0.188,0.215,0.215,0.215,0.215,0
0.168,0.169,0.169,0.169,0.169,0.169,0.161,0.174,0.174,0.174,0.174,0.174,0.188,0.215,0.215,0.215,0.215,0.215,0
0.169,0.169,0.169,0.169,0.169,0.178,0.174,0.174,0.174,0.174,0.174,0.173,0.215,0.215,0.215,0.215,0.215,0.223,0
0.169,0.169,0.169,0.169,0.178,0.178,0.174,0.174,0.174,0.174,0.173,0.173,0.215,0.215,0.215,0.215,0.223,0.223,0
0.169,0.169,0.169,0.178,0.178,0.178,0.174,0.174,0.174,0.173,0.173,0.173,0.215,0.215,0.215,0.223,0.223,0.223,0
0.169,0.169,0.178,0.178,0.178,0.178,0.174,0.174,0.173,0.173,0.173,0.173,0.215,0.215,0.223,0.223,0.223,0.223,0
0.169,0.178,0.178,0.178,0.178,0.178,0.174,0.173,0.173,0.173,0.173,0.173,0.215,0.223,0.223,0.223,0.223,0.223,0
0.178,0.178,0.178,0.178,0.178,0.166,0.173,0.173,0.173,0.173,0.173,0.165,0.223,0.223,0.223,0.223,0.223,0.202,0
0.178,0.178,0.178,0.178,0.166,0.166,0.173,0.173,0.173,0.173,0.165,0.165,0.223,0.223,0.223,0.223,0.202,0.202,0
0.178,0.178,0.178,0.166,0.166,0.166,0.173,0.173,0.173,0.165,0.165,0.165,0.223,0.223,0.223,0.202,0.202,0.202,0
0.178,0.178,0.166,0.166,0.166,0.166,0.173,0.173,0.165,0.165,0.165,0.165,0.223,0.223,0.202,0.202,0.202,0.202,0
0.178,0.166,0.166,0.166,0.166,0.166,0.173,0.165,0.165,0.165,0.165,0.165,0.223,0.202,0.202,0.202,0.202,0.202,0
0.166,0.166,0.166,0.166,0.166,0.184,0.165,0.165,0.165,0.165,0.165,0.184,0.202,0.202,0.202,0.202,0.202,0.213,0
0.166,0.166,0.166,0.166,0.184,0.184,0.165,0.165,0.165,0.165,0.184,0.184,0.202,0.202,0.202,0.202,0.213,0.213,0
0.166,0.166,0.166,0.184,0.184,0.184,0.165,0.165,0.165,0.184,0.184,0.184,0.202,0.202,0.202,0.213,0.213,0.213,0
0.166,0.166,0.184,0.184,0.184,0.184,0.165,0.165,0.184,0.184,0.184,0.184,0.202,0.202,0.213,0.213,0.213,0.213,0
0.166,0.184,0.184,0.184,0.184,0.184,0.165,0.184,0.184,0.184,0.184,0.184,0.202,0.213,0.213,0.213,0.213,0.213,0
0.184,0.184,0.184,0.184,0.184,0.161,0.184,0.184,0.184,0.184,0.184,0.185,0.213,0.213,0.213,0.213,0.213,0.213,0
0.184,0.184,0.184,0.184,0.161,0.161,0.184,0.184,0.184,0.184,0.185,0.185,0.213,0.213,0.213,0.213,0.213,0.213,0
0.184,0.184,0.184,0.161,0.161,0.161,0.184,0.184,0.184,0.185,0.185,0.185,0.213,0.213,0.213,0.213,0.213,0.213,0
0.184,0.184,0.161,0.161,0.161,0.161,0.184,0.184,0.185,0.185,0.185,0.185,0.213,0.213,0.213,0.213,0.213,0.213,0
0.184,0.161,0.161,0.161,0.161,0.161,0.184,0.185,0.185,0.185,0.185,0.185,0.213,0.213,0.213,0.213,0.213,0.213,0
0.161,0.161,0.161,0.161,0.161,0.193,0.185,0.185,0.185,0.185,0.185,0.18,0.213,0.213,0.213,0.213,0.213,0.223,0
0.161,0.161,0.161,0.161,0.193,0.193,0.185,0.185,0.185,0.185,0.18,0.18,0.213,0.213,0.213,0.213,0.223,0.223,0
0.161,0.161,0.161,0.193,0.193,0.193,0.185,0.185,0.185,0.18,0.18,0.18,0.213,0.213,0.213,0.223,0.223,0.223,0
0.161,0.161,0.193,0.193,0.193,0.193,0.185,0.185,0.18,0.18,0.18,0.18,0.213,0.213,0.223,0.223,0.223,0.223,0
0.161,0.193,0.193,0.193,0.193,0.193,0.185,0.18,0.18,0.18,0.18,0.18,0.213,0.223,0.223,0.223,0.223,0.223,0
0.193,0.193,0.193,0.193,0.193,0.171,0.18,0.18,0.18,0.18,0.18,0.183,0.223,0.223,0.223,0.223,0.223,0.205,0
0.193,0.193,0.193,0.193,0.171,0.171,0.18,0.18,0.18,0.18,0.183,0.183,0.223,0.223,0.223,0.223,0.205,0.205,0
0.193,0.193,0.193,0.171,0.171,0.171,0.18,0.18,0.18,0.183,0.183,0.183,0.223,0.223,0.223,0.205,0.205,0.205,0
0.193,0.193,0.171,0.171,0.171,0.171,0.18,0.18,0.183,0.183,0.183,0.183,0.223,0.223,0.205,0.205,0.205,0.205,0
0.193,0.171,0.171,0.171,0.171,0.171,0.18,0.183,0.183,0.183,0.183,0.183,0.223,0.205,0.205,0.205,0.205,0.205,0
0.171,0.171,0.171,0.171,0.171,0.178,0.183,0.183,0.183,0.183,0.183,0.17,0.205,0.205,0.205,0.205,0.205,0.221,0
0.171,0.171,0.171,0.171,0.178,0.178,0.183,0.183,0.183,0.183,0.17,0.17,0.205,0.205,0.205,0.205,0.221,0.221,0
0.171,0.171,0.171,0.178,0.178,0.178,0.183,0.183,0.183,0.17,0.17,0.17,0.205,0.205,0.205,0.221,0.221,0.221,0
0.171,0.171,0.178,0.178,0.178,0.178,0.183,0.183,0.17,0.17,0.17,0.17,0.205,0.205,0.221,0.221,0.221,0.221,0
0.171,0.178,0.178,0.178,0.178,0.178,0.183,0.17,0.17,0.17,0.17,0.17,0.205,0.221,0.221,0.221,0.221,0.221,0
0.178,0.178,0.178,0.178,0.178,0.173,0.17,0.17,0.17,0.17,0.17,0.181,0.221,0.221,0.221,0.221,0.221,0.229,0
0.178,0.178,0.178,0.178,0.173,0.173,0.17,0.17,0.17,0.17,0.181,0.181,0.221,0.221,0.221,0.221,0.229,0.229,0
0.178,0.178,0.178,0.173,0.173,0.173,0.17,0.17,0.17,0.181,0.181,0.181,0.221,0.221,0.221,0.229,0.229,0.229,0
0.178,0.178,0.173,0.173,0.173,0.173,0.17,0.17,0.181,0.181,0.181,0.181,0.221,0.221,0.229,0.229,0.229,0.229,0
0.178,0.173,0.173,0.173,0.173,0.173,0.17,0.181,0.181,0.181,0.181,0.181,0.221,0.229,0.229,0.229,0.229,0.229,0
0.173,0.173,0.173,0.173,0.173,0.175,0.181,0.181,0.181,0.181,0.181,0.169,0.229,0.229,0.229,0.229,0.229,0.198,0
0.173,0.173,0.173,0.173,0.175,0.175,0.181,0.181,0.181,0.181,0.169,0.169,0.229,0.229,0.229,0.229,0.198,0.198,0
0.173,0.173,0.173,0.175,0.175,0.175,0.181,0.181,0.181,0.169,0.169,0.169,0.229,0.229,0.229,0.198,0.198,0.198,0
0.173,0.173,0.175,0.175,0.175,0.175,0.181,0.181,0.169,0.169,0.169,0.169,0.229,0.229,0.198,0.198,0.198,0.198,0
0.173,0.175,0.175,0.175,0.175,0.175,0.181,0.169,0.169,0.169,0.169,0.169,0.229,0.198,0.198,0.198,0.198,0.198,0
0.175,0.175,0.175,0.175,0.175,0.171,0.169,0.169,0.169,0.169,0.169,0.177,0.198,0.198,0.198,0.198,0.198,0.215,0
0.175,0.175,0.175,0.175,0.171,0.171,0.169,0.169,0.169,0.169,0.177,0.177,0.198,0.198,0.198,0.198,0.215,0.215,0
0.175,0.175,0.175,0.171,0.171,0.171,0.169,0.169,0.169,0.177,0.177,0.177,0.198,0.198,0.198,0.215,0.215,0.215,0
0.175,0.175,0.171,0.171,0.171,0.171,0.169,0.169,0.177,0.177,0.177,0.177,0.198,0.198,0.215,0.215,0.215,0.215,0
0.175,0.171,0.171,0.171,0.171,0.171,0.169,0.177,0.177,0.177,0.177,0.177,0.198,0.215,0.215,0.215,0.215,0.215,0
0.171,0.171,0.171,0.171,0.171,0.161,0.177,0.177,0.177,0.177,0.177,0.17,0.215,0.215,0.215,0.215,0.215,0.207,0
0.171,0.171,0.171,0.171,0.161,0.161,0.177,0.177,0.177,0.177,0.17,0.17,0.215,0.215,0.215,0.215,0.207,0.207,0
0.171,0.171,0.171,0.161,0.161,0.161,0.177,0.177,0.177,0.17,0.17,0.17,0.215,0.215,0.215,0.207,0.207,0.207,0
0.171,0.171,0.161,0.161,0.161,0.161,0.177,0.177,0.17,0.17,0.17,0.17,0.215,0.215,0.207,0.207,0.207,0.207,0
0.171,0.161,0.161,0.161,0.161,0.161,0.177,0.17,0.17,0.17,0.17,0.17,0.215,0.207,0.207,0.207,0.207,0.207,0
0.161,0.161,0.161,0.161,0.161,0.171,0.17,0.17,0.17,0.17,0.17,0.164,0.207,0.207,0.207,0.207,0.207,0.218,0
0.161,0.161,0.161,0.161,0.171,0.171,0.17,0.17,0.17,0.17,0.164,0.164,0.207,0.207,0.207,0.207,0.218,0.218,0
0.161,0.161,0.161,0.171,0.171,0.171,0.17,0.17,0.17,0.164,0.164,0.164,0.207,0.207,0.207,0.218,0.218,0.218,0
0.161,0.161,0.171,0.171,0.171,0.171,0.17,0.17,0.164,0.164,0.164,0.164,0.207,0.207,0.218,0.218,0.218,0.218,0
0.161,0.171,0.171,0.171,0.171,0.171,0.17,0.164,0.164,0.164,0.164,0.164,0.207,0.218,0.218,0.218,0.218,0.218,0
0.171,0.171,0.171,0.171,0.171,0.164,0.164,0.164,0.164,0.164,0.164,0.17,0.218,0.218,0.218,0.218,0.218,0.202,0
0.171,0.171,0.171,0.171,0.164,0.164,0.164,0.164,0.164,0.164,0.17,0.17,0.218,0.218,0.218,0.218,0.202,0.202,0
0.171,0.171,0.171,0.164,0.164,0.164,0.164,0.164,0.164,0.17,0.17,0.17,0.218,0.218,0.218,0.202,0.202,0.202,0
0.171,0.171,0.164,0.164,0.164,0.164,0.164,0.164,0.17,0.17,0.17,0.17,0.218,0.218,0.202,0.202,0.202,0.202,0
